corruption,severity,size_bin,class_id,class_name,gt_count,AP50,AP50_95,R50_max,R50_at_conf_025,eval_predictions_at_iou50,ignored_predictions_at_iou50
elastic_transform,3,ES,all,all_macro,12472,0.25922371432301405,0.07580077640984448,0.48456054323603204,0.27051218861145226,67211,86551
elastic_transform,3,S,all,all_macro,6537,0.5941208569138956,0.2710462345061367,0.8234895672932284,0.5617008133612702,52675,101087
elastic_transform,3,M,all,all_macro,4455,0.8265102548050487,0.5138798369203175,0.9166835029704701,0.7732114774968173,30359,123403
elastic_transform,3,L,all,all_macro,972,0.9157347736839287,0.71063498086238,0.940528249885163,0.8371198897565457,2192,151570
elastic_transform,4,ALL,0,hat,1878,0.6967284853499183,0.5011697532928858,0.7933972310969116,0.6219382321618744,13633,0
elastic_transform,4,ALL,1,person,22558,0.5226331543760682,0.20898504422361164,0.7436386204450749,0.5141856547566274,146478,0
elastic_transform,4,ES,0,hat,213,0.09008466378396579,0.02790157976598806,0.23943661971830985,0.06103286384976526,2083,11550
elastic_transform,4,ES,1,person,12259,0.3875915390829159,0.11201016686610758,0.649155722326454,0.4316828452565462,64030,82448
elastic_transform,4,S,0,hat,364,0.5127741636209825,0.2440696509775492,0.739010989010989,0.4642857142857143,4571,9062
elastic_transform,4,S,1,person,6173,0.5621188316228669,0.21763693098813203,0.8124088773691884,0.5331281386683946,50399,96079
elastic_transform,4,M,0,hat,679,0.740853850450964,0.505695271728632,0.8541973490427098,0.6818851251840943,5697,7936
elastic_transform,4,M,1,person,3776,0.8034854317899363,0.43110956635469433,0.9247881355932204,0.7330508474576272,29803,116675
elastic_transform,4,L,0,hat,622,0.9353911924156011,0.7945218283981257,0.9485530546623794,0.8408360128617364,1239,12394
elastic_transform,4,L,1,person,350,0.8404705992164208,0.5591466956369956,0.8885714285714286,0.7142857142857143,1008,145470
elastic_transform,4,ALL,all,all_macro,24436,0.6096808198629933,0.35507739875824873,0.7685179257709933,0.5680619434592509,160111,0
elastic_transform,4,ES,all,all_macro,12472,0.23883810143344084,0.06995587331604783,0.44429617102238195,0.24635785455315573,66113,93998
elastic_transform,4,S,all,all_macro,6537,0.5374464976219246,0.23085329098284063,0.7757099331900887,0.49870692647705445,54970,105141
elastic_transform,4,M,all,all_macro,4455,0.7721696411204502,0.4684024190416632,0.889492742317965,0.7074679863208607,35500,124611
elastic_transform,4,L,all,all_macro,972,0.8879308958160109,0.6768342620175607,0.9185622416169039,0.7775608635737253,2247,157864
elastic_transform,5,ALL,0,hat,1878,0.6260248714327089,0.44517080063561815,0.7422790202342918,0.553248136315229,15036,0
elastic_transform,5,ALL,1,person,22558,0.47365952795818067,0.1853090928049617,0.7175281496586576,0.4648018441351184,149511,0
elastic_transform,5,ES,0,hat,213,0.044757813397271154,0.013792795712129352,0.17370892018779344,0.03286384976525822,2005,13031
elastic_transform,5,ES,1,person,12259,0.3512823335307411,0.10048327920139807,0.6253364874785872,0.39334366587813036,60517,88994
elastic_transform,5,S,0,hat,364,0.4309544721693893,0.20892612005029543,0.6730769230769231,0.3791208791208791,5166,9870
elastic_transform,5,S,1,person,6173,0.5016246376104874,0.1895376629580996,0.7814676818402722,0.47756358334683296,52095,97416
elastic_transform,5,M,0,hat,679,0.6567096614954674,0.42851102428398535,0.8026509572901326,0.5905743740795287,6522,8514
elastic_transform,5,M,1,person,3776,0.737497636201133,0.3862997241558063,0.9001588983050848,0.659427966101695,34594,114917
elastic_transform,5,L,0,hat,622,0.896855885964683,0.7509385423053208,0.9115755627009646,0.792604501607717,1314,13722
elastic_transform,5,L,1,person,350,0.7863544961485639,0.5159273204841534,0.8514285714285714,0.6457142857142857,1070,148441
elastic_transform,5,ALL,all,all_macro,24436,0.5498421996954448,0.31523994672028993,0.7299035849464748,0.5090249902251737,164547,0
elastic_transform,5,ES,all,all_macro,12472,0.19802007346400613,0.05713803745676371,0.39952270383319033,0.21310375782169427,62522,102025
elastic_transform,5,S,all,all_macro,6537,0.46628955488993834,0.1992318915041975,0.7272723024585976,0.42834223123385606,57261,107286
elastic_transform,5,M,all,all_macro,4455,0.6971036488483002,0.40740537421989587,0.8514049277976087,0.6250011700906118,41116,123431
elastic_transform,5,L,all,all_macro,972,0.8416051910566235,0.6334329313947371,0.881502067064768,0.7191593936610013,2384,162163
pixelate,1,ALL,0,hat,1878,0.813007385740141,0.6111343772053275,0.8908413205537806,0.7598509052183173,13049,0
pixelate,1,ALL,1,person,22558,0.6115790016624804,0.26874159358355404,0.7824718503413424,0.5863995035020835,123407,0
pixelate,1,ES,0,hat,213,0.19420197770686065,0.06877382076891067,0.4788732394366197,0.17370892018779344,4209,8840
pixelate,1,ES,1,person,12259,0.47921728194981383,0.15648974494780205,0.7079696549473856,0.5074639040704788,67481,55926
pixelate,1,S,0,hat,364,0.7074120007379263,0.41481162318046066,0.9093406593406593,0.6675824175824175,4685,8364
pixelate,1,S,1,person,6173,0.6516112273147413,0.2803238374202596,0.8297424266969059,0.5980884497003078,39893,83514
pixelate,1,M,0,hat,679,0.8756004190589323,0.6396078472366716,0.9322533136966127,0.8394698085419735,3118,9931
pixelate,1,M,1,person,3776,0.8848678349533523,0.5218505793260272,0.933792372881356,0.805614406779661,14180,109227
pixelate,1,L,0,hat,622,0.9690307931618889,0.851928110948999,0.9758842443729904,0.927652733118971,963,12086
pixelate,1,L,1,person,350,0.9000613314065137,0.6276302527341582,0.9257142857142857,0.7828571428571428,678,122729
pixelate,1,ALL,all,all_macro,24436,0.7122931937013106,0.43993798539444073,0.8366565854475615,0.6731252043602004,136456,0
pixelate,1,ES,all,all_macro,12472,0.33670962982833724,0.11263178285835636,0.5934214471920026,0.3405864121291361,71690,64766
pixelate,1,S,all,all_macro,6537,0.6795116140263338,0.34756773030036014,0.8695415430187826,0.6328354336413626,44578,91878
pixelate,1,M,all,all_macro,4455,0.8802341270061422,0.5807292132813494,0.9330228432889843,0.8225421076608173,17298,119158
pixelate,1,L,all,all_macro,972,0.9345460622842012,0.7397791818415786,0.9507992650436381,0.855254937988057,1641,134815
pixelate,2,ALL,0,hat,1878,0.7956570353774076,0.5939647709824385,0.8828541001064962,0.7348242811501597,13343,0
pixelate,2,ALL,1,person,22558,0.6050420683744427,0.26403818275374563,0.77608830570086,0.5773561485947336,121550,0
pixelate,2,ES,0,hat,213,0.20413159069433914,0.0778130940825426,0.5164319248826291,0.16901408450704225,4432,8911
pixelate,2,ES,1,person,12259,0.48957722337023557,0.1605442425514106,0.714658618158088,0.5117872583408108,66800,54750
pixelate,2,S,0,hat,364,0.6913834640095868,0.40323005500095055,0.8956043956043956,0.6593406593406593,4695,8648
pixelate,2,S,1,person,6173,0.6313919513126477,0.2691337200275068,0.8112749068524219,0.5768670014579621,39324,82226
pixelate,2,M,0,hat,679,0.8478561320369364,0.6128443199599902,0.9160530191458026,0.792341678939617,3178,10165
pixelate,2,M,1,person,3776,0.8568891268191936,0.5040609761007212,0.9057203389830508,0.772510593220339,13611,107939
pixelate,2,L,0,hat,622,0.9594975689317725,0.8426159764600658,0.9646302250803859,0.909967845659164,966,12377
pixelate,2,L,1,person,350,0.8854441812053928,0.6144346511459075,0.9085714285714286,0.78,669,120881
pixelate,2,ALL,all,all_macro,24436,0.7003495518759252,0.4290014768680921,0.8294712029036782,0.6560902148724467,134893,0
pixelate,2,ES,all,all_macro,12472,0.34685440703228737,0.1191786683169766,0.6155452715203585,0.34040067142392655,71232,63661
pixelate,2,S,all,all_macro,6537,0.6613877076611172,0.33618188751422867,0.8534396512284088,0.6181038303993107,44019,90874
pixelate,2,M,all,all_macro,4455,0.852372629428065,0.5584526480303558,0.9108866790644268,0.782426136079978,16789,118104
pixelate,2,L,all,all_macro,972,0.9224708750685826,0.7285253138029866,0.9366008268259072,0.844983922829582,1635,133258
pixelate,3,ALL,0,hat,1878,0.6827992619111023,0.5031535954672953,0.7987220447284346,0.6033013844515442,16413,0
pixelate,3,ALL,1,person,22558,0.5154580467556015,0.21464927920820243,0.699751751041759,0.483154534976505,113522,0
pixelate,3,ES,0,hat,213,0.11539298403424933,0.03659629981749568,0.4413145539906103,0.09389671361502347,6768,9645
pixelate,3,ES,1,person,12259,0.4389266524014297,0.14001622344996303,0.6734643935068113,0.4627620523696876,65419,48103
pixelate,3,S,0,hat,364,0.5383993306840003,0.30842050288028255,0.782967032967033,0.4945054945054945,5657,10756
pixelate,3,S,1,person,6173,0.5123357096469574,0.20963865625953004,0.7032237161833792,0.44354446784383605,35338,78184
pixelate,3,M,0,hat,679,0.728099544653197,0.5148005647948455,0.8159057437407953,0.6377025036818851,3070,13343
pixelate,3,M,1,person,3776,0.7254043392800085,0.4134421057890069,0.7695974576271186,0.6040783898305084,11160,102362
pixelate,3,L,0,hat,622,0.9198087252248471,0.7949717526239659,0.9115755627009646,0.8038585209003215,859,15554
pixelate,3,L,1,person,350,0.8001933942570006,0.5418584718020439,0.8057142857142857,0.5942857142857143,555,112967
pixelate,3,ALL,all,all_macro,24436,0.5991286543333518,0.3589014373377489,0.7492368978850967,0.5432279597140246,129935,0
pixelate,3,ES,all,all_macro,12472,0.2771598182178395,0.08830626163372936,0.5573894737487108,0.27832938299235555,72187,57748
pixelate,3,S,all,all_macro,6537,0.5253675201654788,0.2590295795699063,0.743095374575206,0.4690249811746653,40995,88940
pixelate,3,M,all,all_macro,4455,0.7267519419666028,0.46412133529192623,0.792751600683957,0.6208904467561968,14230,115705
pixelate,3,L,all,all_macro,972,0.8600010597409239,0.6684151122130049,0.8586449242076252,0.6990721175930179,1414,128521
pixelate,4,ALL,0,hat,1878,0.5364240679294331,0.40077369147159914,0.6576144834930777,0.4547390841320554,17186,0
pixelate,4,ALL,1,person,22558,0.39812138149806386,0.15932653818343817,0.584803617341963,0.35326713361113576,95837,0
pixelate,4,ES,0,hat,213,0.054266431498706094,0.016647834845338834,0.24882629107981222,0.046948356807511735,8728,8458
pixelate,4,ES,1,person,12259,0.3587188207205303,0.11124637917495248,0.6172607879924953,0.3647116404274411,60209,35628
pixelate,4,S,0,hat,364,0.4079392161973427,0.23240274116294798,0.6538461538461539,0.3489010989010989,5152,12034
pixelate,4,S,1,person,6173,0.37428785442287643,0.14948739358631838,0.540255953345213,0.3040660942815487,26785,69052
pixelate,4,M,0,hat,679,0.5594134964115177,0.40241585796926777,0.6450662739322534,0.44329896907216493,2496,14690
pixelate,4,M,1,person,3776,0.5467863269882802,0.31113527835859667,0.5558792372881356,0.390625,7635,88202
pixelate,4,L,0,hat,622,0.8511545537482347,0.7289544622990661,0.8135048231511254,0.6688102893890675,764,16422
pixelate,4,L,1,person,350,0.6289663194652775,0.43335036902745144,0.5457142857142857,0.42,381,95456
pixelate,4,ALL,all,all_macro,24436,0.4672727247137485,0.2800501148275186,0.6212090504175203,0.4040031088715956,113023,0
pixelate,4,ES,all,all_macro,12472,0.2064926261096182,0.06394710701014565,0.43304353953615377,0.20582999861747642,68937,44086
pixelate,4,S,all,all_macro,6537,0.39111353531010956,0.19094506737463318,0.5970510535956834,0.32648359659132375,31937,81086
pixelate,4,M,all,all_macro,4455,0.5530999116998989,0.3567755681639322,0.6004727556101945,0.41696198453608246,10131,102892
pixelate,4,L,all,all_macro,972,0.740060436606756,0.5811524156632588,0.6796095544327055,0.5444051446945337,1145,111878
pixelate,5,ALL,0,hat,1878,0.4303668735909033,0.3228523130970956,0.5436634717784877,0.34451544195953143,16430,0
pixelate,5,ALL,1,person,22558,0.30429165906388933,0.1197518814471017,0.47539675503147444,0.2332210302331767,81145,0
pixelate,5,ES,0,hat,213,0.01985745257228936,0.007465207264705014,0.18309859154929578,0.023474178403755867,9303,7127
pixelate,5,ES,1,person,12259,0.27129469000614287,0.08081250366962064,0.53242515702749,0.2349294395953993,54394,26751
pixelate,5,S,0,hat,364,0.2836869552337849,0.16320578137860844,0.49725274725274726,0.23076923076923078,4264,12166
pixelate,5,S,1,person,6173,0.27797787794288426,0.11077674751399762,0.40482747448566336,0.19779685728171068,20228,60917
pixelate,5,M,0,hat,679,0.4498001137512206,0.3193509005406091,0.5198821796759941,0.32989690721649484,2168,14262
pixelate,5,M,1,person,3776,0.4346124698549248,0.25122025693305294,0.4102224576271186,0.2770127118644068,5674,75471
pixelate,5,L,0,hat,622,0.7895709179203265,0.6712581533580884,0.7202572347266881,0.5369774919614148,665,15765
pixelate,5,L,1,person,350,0.5428805431233491,0.38098059801841916,0.4257142857142857,0.32571428571428573,294,80851
pixelate,5,ALL,all,all_macro,24436,0.3673292663273963,0.22130209727209865,0.5095301134049811,0.28886823609635404,97575,0
pixelate,5,ES,all,all_macro,12472,0.14557607128921612,0.04413885546716283,0.3577618742883929,0.1292018089995776,63697,33878
pixelate,5,S,all,all_macro,6537,0.2808324165883346,0.13699126444630302,0.4510401108692053,0.21428304402547071,24492,73083
pixelate,5,M,all,all_macro,4455,0.4422062918030727,0.285285578736831,0.4650523186515564,0.3034548095404508,7842,89733
pixelate,5,L,all,all_macro,972,0.6662257305218378,0.5261193756882537,0.5729857602204869,0.43134588883785024,959,96616
jpeg_compression,1,ALL,0,hat,1878,0.821109315261638,0.6071330307629488,0.8945686900958466,0.7694355697550586,13696,0
jpeg_compression,1,ALL,1,person,22558,0.6420530962238227,0.28426695777963895,0.809202943523362,0.6092295416260307,126381,0
jpeg_compression,1,ES,0,hat,213,0.22302619266952073,0.08132580124549872,0.4647887323943662,0.1784037558685446,4470,9226
jpeg_compression,1,ES,1,person,12259,0.5261502118152348,0.18057534356595725,0.7463904070478832,0.5408271474019088,67363,59018
jpeg_compression,1,S,0,hat,364,0.6799165634764356,0.3782075893007526,0.8901098901098901,0.6703296703296703,4703,8993
jpeg_compression,1,S,1,person,6173,0.667286793727595,0.28578969514931696,0.8430260813218856,0.6035963064960311,41145,85236
jpeg_compression,1,M,0,hat,679,0.8922716883916959,0.6386352292014339,0.9513991163475699,0.8541973490427098,3496,10200
jpeg_compression,1,M,1,person,3776,0.8943712885156534,0.5236206786267099,0.9459745762711864,0.8225635593220338,15894,110487
jpeg_compression,1,L,0,hat,622,0.9763583267530622,0.8528496081442875,0.9823151125401929,0.9372990353697749,956,12740
jpeg_compression,1,L,1,person,350,0.9170306761930289,0.638032327526142,0.94,0.8057142857142857,706,125675
jpeg_compression,1,ALL,all,all_macro,24436,0.7315812057427303,0.44569999427129386,0.8518858168096043,0.6893325556905446,140077,0
jpeg_compression,1,ES,all,all_macro,12472,0.37458820224237777,0.130950572405728,0.6055895697211247,0.35961545163522673,71833,68244
jpeg_compression,1,S,all,all_macro,6537,0.6736016786020154,0.3319986422250348,0.8665679857158879,0.6369629884128507,45848,94229
jpeg_compression,1,M,all,all_macro,4455,0.8933214884536747,0.5811279539140719,0.9486868463093782,0.8383804541823718,19390,120687
jpeg_compression,1,L,all,all_macro,972,0.9466945014730456,0.7454409678352147,0.9611575562700965,0.8715066605420303,1662,138415
jpeg_compression,2,ALL,0,hat,1878,0.8002467859645965,0.5862662743607789,0.8929712460063898,0.7422790202342918,15462,0
jpeg_compression,2,ALL,1,person,22558,0.6277823007290381,0.27410610778644956,0.798519372284777,0.5957531696072347,126336,0
jpeg_compression,2,ES,0,hat,213,0.16882203792102526,0.06499975641426994,0.5117370892018779,0.1643192488262911,5486,9976
jpeg_compression,2,ES,1,person,12259,0.5248617801120403,0.18208464078880532,0.7406803165021617,0.5384615384615384,66614,59722
jpeg_compression,2,S,0,hat,364,0.6550051849246037,0.3629084952443916,0.8928571428571429,0.6291208791208791,5227,10235
jpeg_compression,2,S,1,person,6173,0.6455391262774806,0.27192881171611516,0.8290944435444678,0.5851287866515471,42129,84207
jpeg_compression,2,M,0,hat,679,0.8737915596165073,0.6153145564681688,0.9410898379970545,0.8306332842415317,3720,11742
jpeg_compression,2,M,1,person,3776,0.8698077368109152,0.49735547713671957,0.9274364406779662,0.7870762711864406,15753,110583
jpeg_compression,2,L,0,hat,622,0.9659492733326293,0.8388575501102876,0.9710610932475884,0.909967845659164,958,14504
jpeg_compression,2,L,1,person,350,0.8849023950167838,0.6157145414984158,0.8942857142857142,0.7257142857142858,592,125744
jpeg_compression,2,ALL,all,all_macro,24436,0.7140145433468172,0.4301861910736142,0.8457453091455833,0.6690160949207633,141798,0
jpeg_compression,2,ES,all,all_macro,12472,0.3468419090165328,0.12354219860153763,0.6262087028520198,0.3513903936439148,72100,69698
jpeg_compression,2,S,all,all_macro,6537,0.6502721556010421,0.3174186534802534,0.8609757932008053,0.6071248328862131,47356,94442
jpeg_compression,2,M,all,all_macro,4455,0.8717996482137113,0.5563350168024441,0.9342631393375103,0.8088547777139862,19473,122325
jpeg_compression,2,L,all,all_macro,972,0.9254258341747066,0.7272860458043517,0.9326734037666513,0.8178410656867249,1550,140248
jpeg_compression,3,ALL,0,hat,1878,0.7773943018365359,0.5679946530480093,0.8780617678381256,0.7215122470713525,16856,0
jpeg_compression,3,ALL,1,person,22558,0.6413935057445015,0.28025567312622923,0.8122617253302598,0.6004078375742531,126339,0
jpeg_compression,3,ES,0,hat,213,0.15821502575126614,0.06351306955020737,0.460093896713615,0.16901408450704225,6055,10801
jpeg_compression,3,ES,1,person,12259,0.5611075587183226,0.19896613903723584,0.7703727873399135,0.5629333550860592,66507,59832
jpeg_compression,3,S,0,hat,364,0.6392672919725297,0.36077060352103413,0.8846153846153846,0.6181318681318682,5900,10956
jpeg_compression,3,S,1,person,6173,0.6497841795260271,0.2784660071394512,0.8360602624331768,0.583508828770452,42960,83379
jpeg_compression,3,M,0,hat,679,0.8480577843241721,0.5947849371820197,0.930780559646539,0.801178203240059,3917,12939
jpeg_compression,3,M,1,person,3776,0.8483855920631864,0.480373962020266,0.9088983050847458,0.7478813559322034,15066,111273
jpeg_compression,3,L,0,hat,622,0.958124549307832,0.8250956639893954,0.9598070739549839,0.8842443729903537,900,15956
jpeg_compression,3,L,1,person,350,0.8316309617143769,0.5742885631920324,0.8171428571428572,0.62,487,125852
jpeg_compression,3,ALL,all,all_macro,24436,0.7093939037905187,0.4241251630871193,0.8451617465841927,0.6609600423228028,143195,0
jpeg_compression,3,ES,all,all_macro,12472,0.35966129223479437,0.1312396042937216,0.6152333420267643,0.36597371979655074,72562,70633
jpeg_compression,3,S,all,all_macro,6537,0.6445257357492784,0.31961830533024266,0.8603378235242807,0.6008203484511601,48860,94335
jpeg_compression,3,M,all,all_macro,4455,0.8482216881936793,0.5375794496011429,0.9198394323656425,0.7745297795861312,18983,124212
jpeg_compression,3,L,all,all_macro,972,0.8948777555111045,0.6996921135907139,0.8884749655489206,0.7521221864951768,1387,141808
jpeg_compression,4,ALL,0,hat,1878,0.6951208545391636,0.49780719519039823,0.8445154419595314,0.6496272630457934,25620,0
jpeg_compression,4,ALL,1,person,22558,0.5886054936886608,0.24611145051691413,0.7713893075627272,0.5358187782604841,124687,0
jpeg_compression,4,ES,0,hat,213,0.11642512585433311,0.04645015032476493,0.5211267605633803,0.15023474178403756,11055,14565
jpeg_compression,4,ES,1,person,12259,0.5530967935223978,0.1920914114009613,0.7699649237295049,0.5413981564564809,69739,54948
jpeg_compression,4,S,0,hat,364,0.5737696218995547,0.3196231432203649,0.8461538461538461,0.5934065934065934,9171,16449
jpeg_compression,4,S,1,person,6173,0.5769173131968306,0.2414038689384485,0.76235217884335,0.49829904422485016,40616,84071
jpeg_compression,4,M,0,hat,679,0.769623133220504,0.525124416178312,0.8792341678939617,0.7201767304860088,4449,21171
jpeg_compression,4,M,1,person,3776,0.7377062658388974,0.4070098240859391,0.8021716101694916,0.5889830508474576,12638,112049
jpeg_compression,4,L,0,hat,622,0.921243461323555,0.782776580229354,0.9163987138263665,0.7765273311897106,845,24775
jpeg_compression,4,L,1,person,350,0.7198013511007443,0.480380402296516,0.6485714285714286,0.42857142857142855,362,124325
jpeg_compression,4,ALL,all,all_macro,24436,0.6418631741139122,0.3719593228536562,0.8079523747611292,0.5927230206531388,150307,0
jpeg_compression,4,ES,all,all_macro,12472,0.33476095968836544,0.11927078086286312,0.6455458421464426,0.3458164491202592,80794,69513
jpeg_compression,4,S,all,all_macro,6537,0.5753434675481927,0.2805135060794067,0.804253012498598,0.5458528188157218,49787,100520
jpeg_compression,4,M,all,all_macro,4455,0.7536646995297007,0.46606712013212553,0.8407028890317266,0.6545798906667333,17087,133220
jpeg_compression,4,L,all,all_macro,972,0.8205224062121497,0.631578491262935,0.7824850711988975,0.6025493798805696,1207,149100
jpeg_compression,5,ALL,0,hat,1878,0.56415531181394,0.39857366116284165,0.751863684771033,0.5378061767838126,39512,0
jpeg_compression,5,ALL,1,person,22558,0.5178346600333644,0.20271350315847317,0.7051600319177233,0.4529656884475574,118214,0
jpeg_compression,5,ES,0,hat,213,0.0809382509454209,0.036997316293094676,0.4788732394366197,0.15023474178403756,20195,19317
jpeg_compression,5,ES,1,person,12259,0.5381608103709543,0.17919680970678306,0.7689044783424422,0.5139897218370177,73952,44262
jpeg_compression,5,S,0,hat,364,0.4888335610223711,0.2715294138997248,0.7884615384615384,0.5494505494505495,13874,25638
jpeg_compression,5,S,1,person,6173,0.5008163705801015,0.19979361178643598,0.6670986554349587,0.39948161347804956,35082,83132
jpeg_compression,5,M,0,hat,679,0.6345737083226312,0.42837948542245596,0.7746686303387335,0.572901325478645,4629,34883
jpeg_compression,5,M,1,person,3776,0.5621187698772367,0.308324281993097,0.5895127118644068,0.3617584745762712,7754,110460
jpeg_compression,5,L,0,hat,622,0.8383224058524847,0.6913491308358668,0.7990353697749196,0.6254019292604501,730,38782
jpeg_compression,5,L,1,person,350,0.5767647033278557,0.3893698127873395,0.3914285714285714,0.24285714285714285,201,118013
jpeg_compression,5,ALL,all,all_macro,24436,0.5409949859236522,0.3006435821606574,0.7285118583443781,0.495385932615685,157726,0
jpeg_compression,5,ES,all,all_macro,12472,0.3095495306581876,0.10809706299993888,0.6238888588895309,0.3321122318105276,94147,63579
jpeg_compression,5,S,all,all_macro,6537,0.4948249658012363,0.2356615128430804,0.7277800969482486,0.4744660814642995,48956,108770
jpeg_compression,5,M,all,all_macro,4455,0.5983462390999339,0.3683518837077765,0.6820906711015702,0.4673299000274581,12383,145343
jpeg_compression,5,L,all,all_macro,972,0.7075435545901703,0.5403594718116032,0.5952319706017455,0.4341295360587965,931,156795
